Time,torque sensor,encoder
2024-04-17 10:43:15.991,2.246259927749634,24.32659149169922
2024-04-17 10:43:16.009,2.2761213779449463,24.94585418701172
2024-04-17 10:43:16.024,2.2960331439971924,25.57589340209961
2024-04-17 10:43:16.024,2.3048548698425293,26.223342895507812
2024-04-17 10:43:16.040,2.311147689819336,26.885713577270508
2024-04-17 10:43:16.040,2.320848226547241,27.563007354736328
2024-04-17 10:43:16.055,2.333101749420166,28.259366989135742
2024-04-17 10:43:16.071,2.3448679447174072,28.969820022583008
2024-04-17 10:43:16.071,2.3557560443878174,29.696853637695312
2024-04-17 10:43:16.089,2.3557560443878174,30.43880844116211
2024-04-17 10:43:16.104,2.358391761779785,31.194026947021484
2024-04-17 10:43:16.104,2.3496410846710205,31.964168548583984
2024-04-17 10:43:16.122,2.3342771530151367,32.74757385253906
2024-04-17 10:43:16.122,2.3145673274993896,33.545902252197266
2024-04-17 10:43:16.138,2.2971134185791016,34.355003356933594
2024-04-17 10:43:16.154,2.278959274291992,35.17903137207031
2024-04-17 10:43:16.154,2.258430004119873,36.016319274902344
2024-04-17 10:43:16.170,2.2379841804504395,36.86687469482422
2024-04-17 10:43:16.170,2.2211952209472656,37.73234939575195
2024-04-17 10:43:16.185,2.2211952209472656,38.61274719238281
2024-04-17 10:43:16.201,2.206294298171997,39.50558090209961
2024-04-17 10:43:16.201,2.192093849182129,40.411678314208984
2024-04-17 10:43:16.216,2.1827731132507324,41.32938003540039
2024-04-17 10:43:16.234,2.1797335147857666,42.256202697753906
2024-04-17 10:43:16.234,2.175708293914795,43.19380187988281
2024-04-17 10:43:16.250,2.1610922813415527,44.14052200317383
2024-04-17 10:43:16.250,2.1347692012786865,45.09801483154297
2024-04-17 10:43:16.265,2.1017494201660156,46.06297302246094
2024-04-17 10:43:16.281,2.0638139247894287,47.03124237060547
2024-04-17 10:43:16.281,2.0638139247894287,48.003662109375
2024-04-17 10:43:16.297,2.024061918258667,48.979393005371094
2024-04-17 10:43:16.312,1.9806411266326904,49.96092987060547
2024-04-17 10:43:16.312,1.9353206157684326,50.95075607299805
2024-04-17 10:43:16.328,1.8896437883377075,51.945556640625
2024-04-17 10:43:16.343,1.8410699367523193,52.94284439086914
2024-04-17 10:43:16.354,1.79152250289917,53.94095993041992
2024-04-17 10:43:16.365,1.7355276346206665,54.939903259277344
2024-04-17 10:43:16.375,1.6761727333068848,55.94216537475586
2024-04-17 10:43:16.385,1.6761727333068848,56.944427490234375
2024-04-17 10:43:16.395,1.6136597394943237,57.95000457763672
2024-04-17 10:43:16.405,1.5477031469345093,58.95806884765625
2024-04-17 10:43:16.415,1.4760949611663818,59.96696090698242
2024-04-17 10:43:16.424,1.4072058200836182,60.975852966308594
2024-04-17 10:43:16.434,1.3446807861328125,61.98225784301758
2024-04-17 10:43:16.444,1.2868931293487549,62.98700714111328
2024-04-17 10:43:16.454,1.2300435304641724,63.9892692565918
2024-04-17 10:43:16.464,1.1733126640319824,64.99153137207031
2024-04-17 10:43:16.475,1.1180541515350342,65.99213409423828
2024-04-17 10:43:16.485,1.1180541515350342,66.9861068725586
2024-04-17 10:43:16.494,1.0644103288650513,67.97509765625
2024-04-17 10:43:16.504,1.0129867792129517,68.95746612548828
2024-04-17 10:43:16.514,0.9576332569122314,69.93568420410156
2024-04-17 10:43:16.525,0.9003799557685852,70.90892791748047
2024-04-17 10:43:16.535,0.8403483033180237,71.87969207763672
2024-04-17 10:43:16.545,0.7902783751487732,72.84381866455078
2024-04-17 10:43:16.555,0.7394841909408569,73.7979965209961
2024-04-17 10:43:16.564,0.6835962533950806,74.74222564697266
2024-04-17 10:43:16.575,0.6245145201683044,75.6756820678711
2024-04-17 10:43:16.584,0.6245145201683044,76.59835815429688
2024-04-17 10:43:16.595,0.5641622543334961,77.5135726928711
2024-04-17 10:43:16.605,0.5037268996238708,78.41552734375
2024-04-17 10:43:16.615,0.4410356283187866,79.30089569091797
2024-04-17 10:43:16.625,0.36917808651924133,80.16554260253906
2024-04-17 10:43:16.635,0.2900184690952301,81.01029968261719
2024-04-17 10:43:16.645,0.20606201887130737,81.83432006835938
2024-04-17 10:43:16.655,0.12637995183467865,82.6401138305664
2024-04-17 10:43:16.664,0.05502110719680786,83.4284896850586
2024-04-17 10:43:16.674,0.05502110719680786,84.19779968261719
2024-04-17 10:43:16.685,-0.016373351216316223,84.94970703125
2024-04-17 10:43:16.695,-0.086711086332798,85.68419647216797
2024-04-17 10:43:16.704,-0.1515989452600479,86.39714050292969
2024-04-17 10:43:16.714,-0.21773351728916168,87.08686828613281
2024-04-17 10:43:16.725,-0.28439050912857056,87.75089263916016
2024-04-17 10:43:16.735,-0.3544076681137085,88.38922882080078
2024-04-17 10:43:16.745,-0.42441293597221375,89.0035171508789
2024-04-17 10:43:16.755,-0.4906662106513977,89.59376525878906
2024-04-17 10:43:16.764,-0.553974986076355,90.15499877929688
2024-04-17 10:43:16.775,-0.553974986076355,90.68970489501953
2024-04-17 10:43:16.785,-0.6189458966255188,91.19622039794922
2024-04-17 10:43:16.795,-0.6862440705299377,91.67538452148438
2024-04-17 10:43:16.805,-0.7498496174812317,92.12470245361328
2024-04-17 10:43:16.815,-0.8018074035644531,92.54500579833984
2024-04-17 10:43:16.825,-0.8473653793334961,92.93711853027344
2024-04-17 10:43:16.835,-0.8902282118797302,93.2985610961914
2024-04-17 10:43:16.845,-0.9248390793800354,93.63597106933594
2024-04-17 10:43:16.855,-0.9615752100944519,93.9443588256836
2024-04-17 10:43:16.865,-0.9986319541931152,94.222900390625
2024-04-17 10:43:16.874,-0.9986319541931152,94.47491455078125
2024-04-17 10:43:16.874,-1.0343469381332397,94.6904525756836
2024-04-17 10:43:16.892,-1.0767467021942139,94.86785888671875
2024-04-17 10:43:16.892,-1.1192889213562012,95.00299072265625
2024-04-17 10:43:16.908,-1.1750223636627197,95.09666442871094
2024-04-17 10:43:16.924,-1.239708423614502,95.14889526367188
2024-04-17 10:43:16.924,-1.3073747158050537,95.1604995727539
2024-04-17 10:43:16.939,-1.3739960193634033,95.141845703125
2024-04-17 10:43:16.955,-1.4360699653625488,95.10039520263672
2024-04-17 10:43:16.955,-1.4360699653625488,95.04319763183594
2024-04-17 10:43:16.971,-1.4930381774902344,94.96692657470703
2024-04-17 10:43:16.971,-1.5460408926010132,94.87407684326172
2024-04-17 10:43:16.987,-1.6005514860153198,94.76299285888672
2024-04-17 10:43:17.005,-1.6530792713165283,94.63533020019531
2024-04-17 10:43:17.005,-1.7046332359313965,94.49024963378906
2024-04-17 10:43:17.021,-1.7541451454162598,94.33108520507812
2024-04-17 10:43:17.021,-1.8069696426391602,94.15947723388672
2024-04-17 10:43:17.036,-1.8667757511138916,93.97129821777344
2024-04-17 10:43:17.052,-1.9320435523986816,93.7690200805664
2024-04-17 10:43:17.052,-1.9320435523986816,93.5468521118164
2024-04-17 10:43:17.067,-2.0009801387786865,93.30809783935547
2024-04-17 10:43:17.083,-2.061795711517334,93.05276489257812
2024-04-17 10:43:17.083,-2.1045751571655273,92.77836608886719
2024-04-17 10:43:17.101,-2.134876012802124,92.48822021484375
2024-04-17 10:43:17.101,-2.1608786582946777,92.17900085449219
2024-04-17 10:43:17.118,-2.188199043273926,91.85403442382812
2024-04-17 10:43:17.134,-2.2147836685180664,91.50833892822266
2024-04-17 10:43:17.134,-2.242211103439331,91.1444091796875
2024-04-17 10:43:17.150,-2.2700541019439697,90.7638931274414
2024-04-17 10:43:17.165,-2.2700541019439697,90.36348724365234
2024-04-17 10:43:17.165,-2.2981464862823486,89.9448471069336
2024-04-17 10:43:17.181,-2.324944496154785,89.50381469726562
2024-04-17 10:43:17.181,-2.3489763736724854,89.04537963867188
2024-04-17 10:43:17.196,-2.3713693618774414,88.56787872314453
2024-04-17 10:43:17.212,-2.391589641571045,88.07213592529297
2024-04-17 10:43:17.212,-2.406609535217285,87.5589828491211
2024-04-17 10:43:17.230,-2.4157164096832275,87.02759552001953
2024-04-17 10:43:17.245,-2.4208455085754395,86.47631072998047
2024-04-17 10:43:17.245,-2.4208455085754395,85.91010284423828
2024-04-17 10:43:17.261,-2.4251556396484375,85.3239974975586
2024-04-17 10:43:17.261,-2.4275660514831543,84.71965789794922
2024-04-17 10:43:17.276,-2.4290027618408203,84.10039520263672
2024-04-17 10:43:17.292,-2.426699161529541,83.46537780761719
2024-04-17 10:43:17.292,-2.422412872314453,82.81295776367188
2024-04-17 10:43:17.308,-2.413139820098877,82.14727020263672
2024-04-17 10:43:17.324,-2.3991174697875977,81.46749114990234
2024-04-17 10:43:17.324,-2.382328510284424,80.77278900146484
2024-04-17 10:43:17.341,-2.3636398315429688,80.0648193359375
2024-04-17 10:43:17.341,-2.3636398315429688,79.34110260009766
2024-04-17 10:43:17.357,-2.344618797302246,78.60661315917969
2024-04-17 10:43:17.373,-2.322391986846924,77.85553741455078
2024-04-17 10:43:17.373,-2.295938014984131,77.09534454345703
2024-04-17 10:43:17.388,-2.270956516265869,76.32106018066406
2024-04-17 10:43:17.404,-2.246497392654419,75.53599548339844
2024-04-17 10:43:17.404,-2.2222402095794678,74.73932647705078
2024-04-17 10:43:17.420,-2.1962969303131104,73.93022155761719
2024-04-17 10:43:17.420,-2.1698668003082275,73.10868072509766
2024-04-17 10:43:17.436,-2.1427597999572754,72.27471160888672
2024-04-17 10:43:17.454,-2.1427597999572754,71.42829895019531
2024-04-17 10:43:17.454,-2.113123893737793,70.57360076904297
2024-04-17 10:43:17.469,-2.0826215744018555,69.70812225341797
2024-04-17 10:43:17.485,-2.0505752563476562,68.83518981933594
2024-04-17 10:43:17.486,-2.020345687866211,67.95313262939453
2024-04-17 10:43:17.501,-1.9920990467071533,67.06195831298828
2024-04-17 10:43:17.501,-1.9619050025939941,66.16000366210938
2024-04-17 10:43:17.517,-1.9305000305175781,65.24893188476562
2024-04-17 10:43:17.533,-1.8977652788162231,64.32957458496094
2024-04-17 10:43:17.533,-1.8977652788162231,63.40606689453125
2024-04-17 10:43:17.548,-1.8661940097808838,62.475101470947266
2024-04-17 10:43:17.565,-1.837911605834961,61.53667068481445
2024-04-17 10:43:17.566,-1.8092374801635742,60.59326934814453
2024-04-17 10:43:17.582,-1.7777493000030518,59.63991928100586
2024-04-17 10:43:17.582,-1.7464630603790283,58.68159484863281
2024-04-17 10:43:17.597,-1.7128851413726807,57.71664047241211
2024-04-17 10:43:17.615,-1.6745699644088745,56.75168228149414
2024-04-17 10:43:17.615,-1.633310079574585,55.78506851196289
2024-04-17 10:43:17.631,-1.589996099472046,54.81679916381836
2024-04-17 10:43:17.631,-1.589996099472046,53.845211029052734
2024-04-17 10:43:17.647,-1.5405672788619995,52.870304107666016
2024-04-17 10:43:17.663,-1.4925514459609985,51.892913818359375
2024-04-17 10:43:17.663,-1.444939374923706,50.912208557128906
2024-04-17 10:43:17.680,-1.3964366912841797,49.93398666381836
2024-04-17 10:43:17.680,-1.3494657278060913,48.95576858520508
2024-04-17 10:43:17.696,-1.304572582244873,47.97837829589844
2024-04-17 10:43:17.712,-1.2576134204864502,47.00264358520508
2024-04-17 10:43:17.712,-1.2067718505859375,46.02608108520508
2024-04-17 10:43:17.727,-1.1536504030227661,45.050350189208984
2024-04-17 10:43:17.743,-1.1536504030227661,44.075443267822266
2024-04-17 10:43:17.743,-1.099852204322815,43.107173919677734
2024-04-17 10:43:17.759,-1.046825885772705,42.14387512207031
2024-04-17 10:43:17.774,-0.9900831580162048,41.185550689697266
2024-04-17 10:43:17.774,-0.9311082363128662,40.23137283325195
2024-04-17 10:43:17.792,-0.8746622800827026,39.27885055541992
2024-04-17 10:43:17.792,-0.8203060626983643,38.332130432128906
2024-04-17 10:43:17.808,-0.7678258419036865,37.387901306152344
2024-04-17 10:43:17.823,-0.7225527763366699,36.451961517333984
2024-04-17 10:43:17.823,-0.7225527763366699,35.52347946166992
2024-04-17 10:43:17.839,-0.6789063811302185,34.60163116455078
2024-04-17 10:43:17.856,-0.6340607404708862,33.68641662597656
2024-04-17 10:43:17.856,-0.5876240134239197,32.77865982055664
2024-04-17 10:43:17.871,-0.5384445786476135,31.879196166992188
2024-04-17 10:43:17.871,-0.48563194274902344,30.988849639892578
2024-04-17 10:43:17.887,-0.43348416686058044,30.10596466064453
2024-04-17 10:43:17.905,-0.38550394773483276,29.236343383789062
2024-04-17 10:43:17.905,-0.3380105495452881,28.380815505981445
2024-04-17 10:43:17.920,-0.28659895062446594,27.54932975769043
2024-04-17 10:43:17.920,-0.28659895062446594,26.739395141601562
2024-04-17 10:43:17.936,-0.22448943555355072,25.949357986450195
2024-04-17 10:43:17.952,-0.1468139886856079,25.178388595581055
2024-04-17 10:43:17.952,-0.0691622644662857,24.426485061645508
2024-04-17 10:43:17.967,0.0025883903726935387,23.69779396057129
2024-04-17 10:43:17.983,0.0708126649260521,22.98900032043457
2024-04-17 10:43:17.983,0.13710159063339233,22.3017578125
2024-04-17 10:43:17.999,0.20356860756874084,21.63772964477539
2024-04-17 10:43:18.015,0.2747018337249756,21.000228881835938
2024-04-17 10:43:18.017,0.2747018337249756,20.390085220336914
2024-04-17 10:43:18.033,0.34395909309387207,19.80812644958496
2024-04-17 10:43:18.033,0.42354616522789,19.253524780273438
2024-04-17 10:43:18.048,0.5061253309249878,18.728769302368164
2024-04-17 10:43:18.064,0.586401104927063,18.231369018554688
2024-04-17 10:43:18.064,0.6630435585975647,17.762983322143555
2024-04-17 10:43:18.080,0.7366346120834351,17.320297241210938
2024-04-17 10:43:18.095,0.8075659871101379,16.90828514099121
2024-04-17 10:43:18.095,0.873201847076416,16.52362823486328
2024-04-17 10:43:18.111,0.9259788990020752,16.169645309448242
2024-04-17 10:43:18.111,0.9259788990020752,15.843019485473633
2024-04-17 10:43:18.129,0.958773136138916,15.542092323303223
2024-04-17 10:43:18.145,0.9895488023757935,15.273496627807617
2024-04-17 10:43:18.145,1.0142810344696045,15.031428337097168
2024-04-17 10:43:18.161,1.0405092239379883,14.817546844482422
2024-04-17 10:43:18.176,1.0702282190322876,14.642627716064453
2024-04-17 10:43:18.176,1.102405071258545,14.5191068649292
2024-04-17 10:43:18.192,1.154113531112671,14.442009925842285
2024-04-17 10:43:18.192,1.2357189655303955,14.403875350952148
2024-04-17 10:43:18.207,1.2881041765213013,14.400144577026367
2024-04-17 10:43:18.223,1.2881041765213013,14.422528266906738
2024-04-17 10:43:18.223,1.311221718788147,14.46480655670166
2024-04-17 10:43:18.240,1.3453220129013062,14.527811050415039
2024-04-17 10:43:18.240,1.3941688537597656,14.609052658081055
2024-04-17 10:43:18.256,1.449451208114624,14.711849212646484
2024-04-17 10:43:18.272,1.5170936584472656,14.835370063781738
2024-04-17 10:43:18.272,1.5871702432632446,14.98044490814209
2024-04-17 10:43:18.287,1.6665434837341309,15.142929077148438
2024-04-17 10:43:18.303,1.7424380779266357,15.328624725341797
2024-04-17 10:43:18.303,1.7424380779266357,15.535045623779297
2024-04-17 10:43:18.319,1.8185937404632568,15.758047103881836
2024-04-17 10:43:18.334,1.8978838920593262,16.00343132019043
2024-04-17 10:43:18.334,1.9774116277694702,16.26871109008789
2024-04-17 10:43:18.352,2.0614511966705322,16.55139923095703
2024-04-17 10:43:18.352,2.145490884780884,16.858129501342773
2024-04-17 10:43:18.367,2.2111148834228516,17.18309783935547
2024-04-17 10:43:18.383,2.2736635208129883,17.524646759033203
2024-04-17 10:43:18.383,2.297386646270752,17.886089324951172
2024-04-17 10:43:18.399,2.3086307048797607,18.264942169189453
2024-04-17 10:43:18.414,2.3086307048797607,18.663692474365234
2024-04-17 10:43:18.414,2.350982904434204,19.083995819091797
2024-04-17 10:43:18.430,2.4050304889678955,19.52253532409668
2024-04-17 10:43:18.430,2.442656993865967,19.984289169311523
2024-04-17 10:43:18.446,2.473646402359009,20.465938568115234
2024-04-17 10:43:18.464,2.493819236755371,20.969970703125
2024-04-17 10:43:18.464,2.5078299045562744,21.49638557434082
2024-04-17 10:43:18.480,2.5206055641174316,22.04601287841797
2024-04-17 10:43:18.495,2.538154363632202,22.623825073242188
2024-04-17 10:43:18.495,2.566840410232544,23.224849700927734
2024-04-17 10:43:18.512,2.566840410232544,23.846599578857422
2024-04-17 10:43:18.512,2.5976755619049072,24.490734100341797
2024-04-17 10:43:18.527,2.619189977645874,25.15227508544922
2024-04-17 10:43:18.543,2.6272993087768555,25.832883834838867
2024-04-17 10:43:18.543,2.6279168128967285,26.52841567993164
2024-04-17 10:43:18.559,2.624960422515869,27.241355895996094
2024-04-17 10:43:18.576,2.6186320781707764,27.968387603759766
2024-04-17 10:43:18.576,2.608883857727051,28.71200180053711
2024-04-17 10:43:18.592,2.597806215286255,29.470537185668945
2024-04-17 10:43:18.592,2.597806215286255,30.241506576538086
2024-04-17 10:43:18.607,2.5858614444732666,31.024911880493164
2024-04-17 10:43:18.623,2.5690011978149414,31.819923400878906
2024-04-17 10:43:18.623,2.5375726222991943,32.625709533691406
2024-04-17 10:43:18.641,2.492738723754883,33.4431037902832
2024-04-17 10:43:18.641,2.4501845836639404,34.26795959472656
2024-04-17 10:43:18.656,2.402026414871216,35.100276947021484
2024-04-17 10:43:18.672,2.350959300994873,35.94171142578125
2024-04-17 10:43:18.672,2.284076452255249,36.78812026977539
2024-04-17 10:43:18.689,2.2020199298858643,37.64033126831055
2024-04-17 10:43:18.705,2.2020199298858643,38.49751663208008
2024-04-17 10:43:18.705,2.1078758239746094,39.3571891784668
2024-04-17 10:43:18.721,2.012378692626953,40.21769332885742
2024-04-17 10:43:18.721,1.9173918962478638,41.082340240478516
2024-04-17 10:43:18.736,1.8232598304748535,41.948646545410156
2024-04-17 10:43:18.752,1.7382110357284546,42.819095611572266
2024-04-17 10:43:18.752,1.6648693084716797,43.69120407104492
2024-04-17 10:43:18.768,1.5872294902801514,44.566627502441406
2024-04-17 10:43:18.784,1.5112757682800293,45.44205093383789
2024-04-17 10:43:18.784,1.4243390560150146,46.31415939331055
2024-04-17 10:43:18.801,1.4243390560150146,47.183780670166016
2024-04-17 10:43:18.801,1.342852234840393,48.04676818847656
2024-04-17 10:43:18.817,1.2650105953216553,48.91224670410156
2024-04-17 10:43:18.832,1.1885818243026733,49.77523422241211
2024-04-17 10:43:18.832,1.1185171604156494,50.63905334472656
2024-04-17 10:43:18.848,1.0506134033203125,51.50286865234375
2024-04-17 10:43:18.864,0.9916979074478149,52.3666877746582
2024-04-17 10:43:18.864,0.937175452709198,53.22719192504883
2024-04-17 10:43:18.879,0.8861438035964966,54.08437728881836
2024-04-17 10:43:18.895,0.8861438035964966,54.936588287353516
2024-04-17 10:43:18.895,0.8426042795181274,55.7846565246582
2024-04-17 10:43:18.912,0.8040870428085327,56.62774658203125
2024-04-17 10:43:18.912,0.7647269368171692,57.46586608886719
2024-04-17 10:43:18.928,0.7249511480331421,58.30149841308594
2024-04-17 10:43:18.944,0.6789419651031494,59.13050079345703
2024-04-17 10:43:18.944,0.623291552066803,59.953697204589844
2024-04-17 10:43:18.959,0.5747532844543457,60.77109146118164
2024-04-17 10:43:18.975,0.5362123847007751,61.57770919799805
2024-04-17 10:43:18.975,0.5020052790641785,62.37769317626953
2024-04-17 10:43:18.991,0.5020052790641785,63.16938781738281
2024-04-17 10:43:19.006,0.4645448625087738,63.95279312133789
2024-04-17 10:43:19.006,0.4282361567020416,64.7287368774414
2024-04-17 10:43:19.024,0.3938984274864197,65.49722290039062
2024-04-17 10:43:19.024,0.35577309131622314,66.25823974609375
2024-04-17 10:43:19.040,0.3113548755645752,67.00682830810547
2024-04-17 10:43:19.055,0.2649775743484497,67.73883819580078
2024-04-17 10:43:19.055,0.21621373295783997,68.4476318359375
2024-04-17 10:43:19.071,0.15675199031829834,69.13072967529297
2024-04-17 10:43:19.086,0.15675199031829834,69.78314971923828
2024-04-17 10:43:19.086,0.08120185136795044,70.40324401855469
2024-04-17 10:43:19.102,-0.008667546324431896,70.99763488769531
2024-04-17 10:43:19.102,-0.10683640837669373,71.5638427734375
2024-04-17 10:43:19.118,-0.19919919967651367,72.10103607177734
2024-04-17 10:43:19.135,-0.2872638702392578,72.61418151855469
2024-04-17 10:43:19.135,-0.37390369176864624,73.09832000732422
2024-04-17 10:43:19.153,-0.46011608839035034,73.55509948730469
2024-04-17 10:43:19.153,-0.5431227087974548,73.98286437988281
2024-04-17 10:43:19.169,-0.6210474967956543,74.3816146850586
2024-04-17 10:43:19.185,-0.6210474967956543,74.7546615600586
2024-04-17 10:43:19.185,-0.6942942142486572,75.09786987304688
2024-04-17 10:43:19.200,-0.7653918266296387,75.40625762939453
2024-04-17 10:43:19.216,-0.8418086767196655,75.67070770263672
2024-04-17 10:43:19.216,-0.9216094613075256,75.89039611816406
2024-04-17 10:43:19.231,-1.0247770547866821,76.06531524658203
2024-04-17 10:43:19.231,-1.1394023895263672,76.1971206665039
2024-04-17 10:43:19.249,-1.2402902841567993,76.28748321533203
2024-04-17 10:43:19.265,-1.316279649734497,76.3322525024414
2024-04-17 10:43:19.265,-1.3824379444122314,76.33432006835938
2024-04-17 10:43:19.281,-1.3824379444122314,76.3127670288086
2024-04-17 10:43:19.296,-1.4406650066375732,76.27629089355469
2024-04-17 10:43:19.296,-1.500969648361206,76.22489166259766
2024-04-17 10:43:19.312,-1.5593153238296509,76.15774536132812
2024-04-17 10:43:19.312,-1.6194182634353638,76.07567596435547
2024-04-17 10:43:19.336,-1.6816463470458984,75.97453308105469
2024-04-17 10:43:19.346,-1.7440052032470703,75.86262512207031
2024-04-17 10:43:19.356,-1.8056042194366455,75.73246765136719
2024-04-17 10:43:19.366,-1.867452621459961,75.58656311035156
2024-04-17 10:43:19.376,-1.867452621459961,75.42491149902344
2024-04-17 10:43:19.386,-1.9294195175170898,75.24832916259766
2024-04-17 10:43:19.396,-1.991849660873413,75.05517578125
2024-04-17 10:43:19.406,-2.0434987545013428,74.84626770019531
2024-04-17 10:43:19.416,-2.070427417755127,74.6232681274414
2024-04-17 10:43:19.426,-2.0875725746154785,74.38700103759766
2024-04-17 10:43:19.436,-2.0988521575927734,74.1341552734375
2024-04-17 10:43:19.446,-2.1058337688446045,73.86224365234375
2024-04-17 10:43:19.456,-2.1190133094787598,73.57706451416016
2024-04-17 10:43:19.466,-2.129117488861084,73.27531433105469
2024-04-17 10:43:19.476,-2.129117488861084,72.95614624023438
2024-04-17 10:43:19.486,-2.134222984313965,72.62123107910156
2024-04-17 10:43:19.496,-2.1380462646484375,72.26890563964844
2024-04-17 10:43:19.506,-2.1388416290283203,71.9000015258789
2024-04-17 10:43:19.516,-2.1413114070892334,71.51203155517578
2024-04-17 10:43:19.526,-2.1464643478393555,71.10913848876953
2024-04-17 10:43:19.536,-2.1531965732574463,70.68717193603516
2024-04-17 10:43:19.546,-2.1606054306030273,70.24946594238281
2024-04-17 10:43:19.556,-2.1669933795928955,69.79434204101562
2024-04-17 10:43:19.566,-2.173214912414551,69.32429504394531
2024-04-17 10:43:19.569,-2.173214912414551,68.83601379394531
2024-04-17 10:43:19.585,-2.1809802055358887,68.3311538696289
2024-04-17 10:43:19.596,-2.190241575241089,67.810546875
2024-04-17 10:43:19.606,-2.1991701126098633,67.26837921142578
2024-04-17 10:43:19.616,-2.207885265350342,66.70963287353516
2024-04-17 10:43:19.626,-2.214664936065674,66.1351318359375
2024-04-17 10:43:19.636,-2.2201027870178223,65.54239654541016
2024-04-17 10:43:19.646,-2.2231781482696533,64.9330825805664
2024-04-17 10:43:19.656,-2.225778341293335,64.31050872802734
2024-04-17 10:43:19.667,-2.225778341293335,63.672176361083984
2024-04-17 10:43:19.677,-2.2269301414489746,63.02058029174805
2024-04-17 10:43:19.687,-2.22576642036438,62.35655212402344
2024-04-17 10:43:19.696,-2.224579095840454,61.67594528198242
2024-04-17 10:43:19.706,-2.223083019256592,60.98207092285156
2024-04-17 10:43:19.716,-2.219176769256592,60.274932861328125
2024-04-17 10:43:19.726,-2.210817813873291,59.549560546875
2024-04-17 10:43:19.736,-2.1994075775146484,58.81174850463867
2024-04-17 10:43:19.746,-2.1881160736083984,58.059017181396484
2024-04-17 10:43:19.757,-2.1768364906311035,57.294677734375
2024-04-17 10:43:19.767,-2.1768364906311035,56.52122116088867
2024-04-17 10:43:19.777,-2.16440486907959,55.737815856933594
2024-04-17 10:43:19.787,-2.1478536128997803,54.94114685058594
2024-04-17 10:43:19.797,-2.1235251426696777,54.13370132446289
2024-04-17 10:43:19.806,-2.096453905105591,53.31465148925781
2024-04-17 10:43:19.817,-2.0692875385284424,52.48564910888672
2024-04-17 10:43:19.827,-2.0399248600006104,51.64670181274414
2024-04-17 10:43:19.837,-2.008021116256714,50.79946517944336
2024-04-17 10:43:19.846,-1.9702638387680054,49.945594787597656
2024-04-17 10:43:19.857,-1.932839035987854,49.08509063720703
2024-04-17 10:43:19.867,-1.932839035987854,48.21464157104492
2024-04-17 10:43:19.876,-1.8954260349273682,47.33921813964844
2024-04-17 10:43:19.887,-1.859782338142395,46.4538459777832
2024-04-17 10:43:19.897,-1.8217045068740845,45.560184478759766
2024-04-17 10:43:19.907,-1.7826886177062988,44.659889221191406
2024-04-17 10:43:19.917,-1.7438865900039673,43.75379180908203
2024-04-17 10:43:19.927,-1.7052031755447388,42.84437942504883
2024-04-17 10:43:19.937,-1.6660093069076538,41.93082046508789
2024-04-17 10:43:19.946,-1.6242862939834595,41.01145935058594
2024-04-17 10:43:19.956,-1.6242862939834595,40.087955474853516
2024-04-17 10:43:19.967,-1.5818272829055786,39.15864562988281
2024-04-17 10:43:19.977,-1.5441174507141113,38.22519302368164
2024-04-17 10:43:19.987,-1.5061109066009521,37.288421630859375
2024-04-17 10:43:19.997,-1.4659194946289062,36.352481842041016
2024-04-17 10:43:20.007,-1.4250277280807495,35.4140510559082
